entry_index,exit_index,direction,entry_time,exit_time,entry_price,exit_price,raw_return,net_roi,holding_bars
194,197,long,2025-07-01 04:00:00+00:00,2025-07-01 07:00:00+00:00,106836.3,107134.9,0.002794930187586031,0.03989860375172062,3
197,202,short,2025-07-01 07:00:00+00:00,2025-07-01 12:00:00+00:00,107134.9,106367.3,0.00721650356829584,0.1283300713659168,5
202,203,long,2025-07-01 12:00:00+00:00,2025-07-01 13:00:00+00:00,106367.3,106766.0,0.0037483324292333364,0.05896664858466673,1
203,204,short,2025-07-01 13:00:00+00:00,2025-07-01 14:00:00+00:00,106766.0,105862.6,0.008533703120837677,0.15467406241675352,1
204,207,long,2025-07-01 14:00:00+00:00,2025-07-01 17:00:00+00:00,105862.6,106200.2,0.0031890393774571812,0.047780787549143625,3
207,209,short,2025-07-01 17:00:00+00:00,2025-07-01 19:00:00+00:00,106200.2,105340.1,0.008164981806548344,0.14729963613096686,2
209,210,long,2025-07-01 19:00:00+00:00,2025-07-01 20:00:00+00:00,105340.1,105860.1,0.0049363917444544825,0.08272783488908964,1
210,214,short,2025-07-01 20:00:00+00:00,2025-07-02 00:00:00+00:00,105860.1,105336.2,0.00497359881977899,0.0834719763955798,4
214,224,long,2025-07-02 00:00:00+00:00,2025-07-02 10:00:00+00:00,105336.2,107784.8,0.023245569899047025,0.44891139798094054,10
224,226,short,2025-07-02 10:00:00+00:00,2025-07-02 12:00:00+00:00,107784.8,107333.1,0.00420839424185071,0.0681678848370142,2
226,230,long,2025-07-02 12:00:00+00:00,2025-07-02 16:00:00+00:00,107333.1,109366.9,0.018948488397334984,0.3629697679466997,4
230,231,short,2025-07-02 16:00:00+00:00,2025-07-02 17:00:00+00:00,109366.9,109082.7,0.0026053627202113905,0.03610725440422781,1
231,233,long,2025-07-02 17:00:00+00:00,2025-07-02 19:00:00+00:00,109082.7,109621.9,0.004943038630323526,0.08286077260647051,2
233,234,short,2025-07-02 19:00:00+00:00,2025-07-02 20:00:00+00:00,109621.9,109092.6,0.004851841463123785,0.08103682926247568,1
234,235,long,2025-07-02 20:00:00+00:00,2025-07-02 21:00:00+00:00,109092.6,109402.4,0.002839789316598784,0.040795786331975684,1
235,237,short,2025-07-02 21:00:00+00:00,2025-07-02 23:00:00+00:00,109402.4,108800.0,0.00553676470588238,0.09473529411764758,2
239,241,short,2025-07-03 01:00:00+00:00,2025-07-03 03:00:00+00:00,108935.1,108594.8,0.003133667542092322,0.04667335084184644,2
241,244,long,2025-07-03 03:00:00+00:00,2025-07-03 06:00:00+00:00,108594.8,109419.9,0.007597969700206653,0.13595939400413304,3
245,247,long,2025-07-03 07:00:00+00:00,2025-07-03 09:00:00+00:00,109235.0,109894.7,0.006039273126745126,0.10478546253490251,2
247,250,short,2025-07-03 09:00:00+00:00,2025-07-03 12:00:00+00:00,109894.7,109119.9,0.007100446389705306,0.1260089277941061,3
250,251,long,2025-07-03 12:00:00+00:00,2025-07-03 13:00:00+00:00,109119.9,110220.3,0.010084320091935606,0.1856864018387121,1
251,253,short,2025-07-03 13:00:00+00:00,2025-07-03 15:00:00+00:00,110220.3,109089.8,0.010363022024057145,0.19126044048114288,2
253,258,long,2025-07-03 15:00:00+00:00,2025-07-03 20:00:00+00:00,109089.8,109902.8,0.007452575767853631,0.1330515153570726,5
258,269,short,2025-07-03 20:00:00+00:00,2025-07-04 07:00:00+00:00,109902.8,108661.0,0.011428203311215634,0.21256406622431268,11
269,271,long,2025-07-04 07:00:00+00:00,2025-07-04 09:00:00+00:00,108661.0,108946.7,0.0026292782138945814,0.03658556427789163,2
271,277,short,2025-07-04 09:00:00+00:00,2025-07-04 15:00:00+00:00,108946.7,107534.7,0.013130645270782448,0.24661290541564895,6
277,279,long,2025-07-04 15:00:00+00:00,2025-07-04 17:00:00+00:00,107534.7,107824.2,0.0026921542534641407,0.037843085069282814,2
279,281,short,2025-07-04 17:00:00+00:00,2025-07-04 19:00:00+00:00,107824.2,107429.6,0.0036731031298635752,0.057462062597271504,2
281,284,long,2025-07-04 19:00:00+00:00,2025-07-04 22:00:00+00:00,107429.6,108197.9,0.00715166025006142,0.1270332050012284,3
284,285,short,2025-07-04 22:00:00+00:00,2025-07-04 23:00:00+00:00,108197.9,107935.4,0.00243201025798756,0.032640205159751204,1
285,292,long,2025-07-04 23:00:00+00:00,2025-07-05 06:00:00+00:00,107935.4,108228.0,0.0027108807675702007,0.03821761535140401,7
292,304,short,2025-07-05 06:00:00+00:00,2025-07-05 18:00:00+00:00,108228.0,107942.2,0.0026477133132360997,0.036954266264721994,12
310,319,short,2025-07-06 00:00:00+00:00,2025-07-06 09:00:00+00:00,108159.1,107792.1,0.0034047021998828697,0.052094043997657394,9
319,324,long,2025-07-06 09:00:00+00:00,2025-07-06 14:00:00+00:00,107792.1,108878.1,0.010074949833986047,0.18549899667972092,5
324,328,short,2025-07-06 14:00:00+00:00,2025-07-06 18:00:00+00:00,108878.1,108424.0,0.004188187117243558,0.06776374234487116,4
328,332,long,2025-07-06 18:00:00+00:00,2025-07-06 22:00:00+00:00,108424.0,109184.8,0.007016896628052827,0.12433793256105652,4
332,334,short,2025-07-06 22:00:00+00:00,2025-07-07 00:00:00+00:00,109184.8,108778.6,0.0037341903646488372,0.058683807292976745,2
334,337,long,2025-07-07 00:00:00+00:00,2025-07-07 03:00:00+00:00,108778.6,109348.9,0.005242759145640763,0.08885518291281524,3
337,340,short,2025-07-07 03:00:00+00:00,2025-07-07 06:00:00+00:00,109348.9,108733.1,0.005663408842385476,0.0972681768477095,3
340,341,long,2025-07-07 06:00:00+00:00,2025-07-07 07:00:00+00:00,108733.1,109016.3,0.002604542682954847,0.036090853659096936,1
341,346,short,2025-07-07 07:00:00+00:00,2025-07-07 12:00:00+00:00,109016.3,108300.3,0.006611246690914063,0.11622493381828125,5
347,348,short,2025-07-07 13:00:00+00:00,2025-07-07 14:00:00+00:00,108478.6,108158.1,0.002963254716937591,0.04326509433875182,1
349,354,short,2025-07-07 15:00:00+00:00,2025-07-07 20:00:00+00:00,108249.0,107815.7,0.004018895207284379,0.06437790414568757,5
354,355,long,2025-07-07 20:00:00+00:00,2025-07-07 21:00:00+00:00,107815.7,108116.2,0.0027871636505629738,0.039743273011259475,1
356,358,long,2025-07-07 22:00:00+00:00,2025-07-08 00:00:00+00:00,107965.9,108240.2,0.0025406169911055265,0.03481233982211053,2
358,359,short,2025-07-08 00:00:00+00:00,2025-07-08 01:00:00+00:00,108240.2,107650.0,0.005482582443102624,0.09365164886205246,1
359,365,long,2025-07-08 01:00:00+00:00,2025-07-08 07:00:00+00:00,107650.0,108440.7,0.007345099860659454,0.13090199721318907,6
366,371,long,2025-07-08 08:00:00+00:00,2025-07-08 13:00:00+00:00,108208.0,108977.6,0.00711222830104985,0.12624456602099698,5
371,373,short,2025-07-08 13:00:00+00:00,2025-07-08 15:00:00+00:00,108977.6,108217.0,0.007028470573015477,0.12456941146030953,2
373,376,long,2025-07-08 15:00:00+00:00,2025-07-08 18:00:00+00:00,108217.0,109111.5,0.008265799273681651,0.149315985473633,3
376,378,short,2025-07-08 18:00:00+00:00,2025-07-08 20:00:00+00:00,109111.5,108578.0,0.004913518392307914,0.08227036784615827,2
378,382,long,2025-07-08 20:00:00+00:00,2025-07-09 00:00:00+00:00,108578.0,108890.0,0.0028735102875352414,0.04147020575070483,4
382,385,short,2025-07-09 00:00:00+00:00,2025-07-09 03:00:00+00:00,108890.0,108311.9,0.005337363669181361,0.0907472733836272,3
385,388,long,2025-07-09 03:00:00+00:00,2025-07-09 06:00:00+00:00,108311.9,108789.0,0.004404871486881845,0.0720974297376369,3
390,394,long,2025-07-09 08:00:00+00:00,2025-07-09 12:00:00+00:00,108612.2,109286.7,0.006210167918521137,0.10820335837042272,4
394,396,short,2025-07-09 12:00:00+00:00,2025-07-09 14:00:00+00:00,109286.7,108840.0,0.0041041896361631025,0.06608379272326205,2
396,398,long,2025-07-09 14:00:00+00:00,2025-07-09 16:00:00+00:00,108840.0,109350.0,0.004685777287761761,0.07771554575523522,2
399,401,long,2025-07-09 17:00:00+00:00,2025-07-09 19:00:00+00:00,109108.4,111718.8,0.023924830718808243,0.4624966143761649,2
401,402,short,2025-07-09 19:00:00+00:00,2025-07-09 20:00:00+00:00,111718.8,110675.8,0.009423921037841954,0.17247842075683906,1
402,404,long,2025-07-09 20:00:00+00:00,2025-07-09 22:00:00+00:00,110675.8,111327.9,0.005891983613400598,0.10183967226801194,2
404,406,short,2025-07-09 22:00:00+00:00,2025-07-10 00:00:00+00:00,111327.9,110868.6,0.004142741948576889,0.06685483897153778,2
406,413,long,2025-07-10 00:00:00+00:00,2025-07-10 07:00:00+00:00,110868.6,111186.1,0.002863750421670419,0.04127500843340838,7
413,419,short,2025-07-10 07:00:00+00:00,2025-07-10 13:00:00+00:00,111186.1,110750.0,0.003937697516930072,0.06275395033860144,6
419,423,long,2025-07-10 13:00:00+00:00,2025-07-10 17:00:00+00:00,110750.0,113682.2,0.026475846501128553,0.513516930022571,4
423,425,short,2025-07-10 17:00:00+00:00,2025-07-10 19:00:00+00:00,113682.2,113246.1,0.003850905240886826,0.06101810481773652,2
425,427,long,2025-07-10 19:00:00+00:00,2025-07-10 21:00:00+00:00,113246.1,116459.4,0.028374487068428822,0.5514897413685764,2
427,430,short,2025-07-10 21:00:00+00:00,2025-07-11 00:00:00+00:00,116459.4,115544.9,0.007914672131785983,0.14229344263571964,3
430,435,long,2025-07-11 00:00:00+00:00,2025-07-11 05:00:00+00:00,115544.9,117819.8,0.01968845011765996,0.37776900235319927,5
435,437,short,2025-07-11 05:00:00+00:00,2025-07-11 07:00:00+00:00,117819.8,117522.7,0.0025280222459151958,0.034560444918303915,2
437,439,long,2025-07-11 07:00:00+00:00,2025-07-11 09:00:00+00:00,117522.7,118452.5,0.007911663023398852,0.14223326046797702,2
439,441,short,2025-07-11 09:00:00+00:00,2025-07-11 11:00:00+00:00,118452.5,117790.1,0.005623562591423159,0.09647125182846317,2
443,445,short,2025-07-11 13:00:00+00:00,2025-07-11 15:00:00+00:00,117967.1,116910.3,0.009039408845927133,0.16478817691854264,2
445,449,long,2025-07-11 15:00:00+00:00,2025-07-11 19:00:00+00:00,116910.3,118072.7,0.00994266544521727,0.18285330890434537,4
449,454,short,2025-07-11 19:00:00+00:00,2025-07-12 00:00:00+00:00,118072.7,117379.4,0.005906487850508624,0.10212975701017246,5
454,457,long,2025-07-12 00:00:00+00:00,2025-07-12 03:00:00+00:00,117379.4,117730.0,0.002986895485920016,0.04373790971840032,3
458,463,long,2025-07-12 04:00:00+00:00,2025-07-12 09:00:00+00:00,117609.7,118119.8,0.0043372272865249695,0.07074454573049939,5
463,469,short,2025-07-12 09:00:00+00:00,2025-07-12 15:00:00+00:00,118119.8,117075.6,0.0089190232636005,0.16238046527201,6
469,473,long,2025-07-12 15:00:00+00:00,2025-07-12 19:00:00+00:00,117075.6,117525.7,0.0038445243927853756,0.06089048785570751,4
473,474,short,2025-07-12 19:00:00+00:00,2025-07-12 20:00:00+00:00,117525.7,116975.7,0.004701831235034204,0.07803662470068408,1
474,475,long,2025-07-12 20:00:00+00:00,2025-07-12 21:00:00+00:00,116975.7,117455.5,0.004101706593762744,0.06603413187525488,1
478,485,long,2025-07-13 00:00:00+00:00,2025-07-13 07:00:00+00:00,117273.0,117950.0,0.0057728547918105555,0.0994570958362111,7
487,492,long,2025-07-13 09:00:00+00:00,2025-07-13 14:00:00+00:00,117700.1,118713.3,0.008608318939406168,0.15616637878812334,5
494,498,long,2025-07-13 16:00:00+00:00,2025-07-13 20:00:00+00:00,118466.1,119028.7,0.004749037910423137,0.07898075820846273,4
498,500,short,2025-07-13 20:00:00+00:00,2025-07-13 22:00:00+00:00,119028.7,118462.5,0.004779571594386356,0.0795914318877271,2
500,507,long,2025-07-13 22:00:00+00:00,2025-07-14 05:00:00+00:00,118462.5,122447.4,0.03363849319404877,0.6567698638809754,7
507,508,short,2025-07-14 05:00:00+00:00,2025-07-14 06:00:00+00:00,122447.4,122124.0,0.0026481281320624994,0.03696256264124999,1
508,509,long,2025-07-14 06:00:00+00:00,2025-07-14 07:00:00+00:00,122124.0,122731.0,0.004970357996790131,0.08340715993580261,1
509,513,short,2025-07-14 07:00:00+00:00,2025-07-14 11:00:00+00:00,122731.0,121474.5,0.01034373469328953,0.1908746938657906,4
513,514,long,2025-07-14 11:00:00+00:00,2025-07-14 12:00:00+00:00,121474.5,121894.2,0.003455046120790728,0.05310092241581456,1
514,517,short,2025-07-14 12:00:00+00:00,2025-07-14 15:00:00+00:00,121894.2,119863.1,0.01694516494233822,0.32290329884676444,3
517,518,long,2025-07-14 15:00:00+00:00,2025-07-14 16:00:00+00:00,119863.1,120260.9,0.0033187861819024,0.050375723638048,1
518,520,short,2025-07-14 16:00:00+00:00,2025-07-14 18:00:00+00:00,120260.9,119605.6,0.00547884045563074,0.09357680911261479,2
520,522,long,2025-07-14 18:00:00+00:00,2025-07-14 20:00:00+00:00,119605.6,120130.1,0.004385246175764301,0.07170492351528603,2
522,529,short,2025-07-14 20:00:00+00:00,2025-07-15 03:00:00+00:00,120130.1,117209.2,0.024920398740030825,0.48240797480061653,7
529,530,long,2025-07-15 03:00:00+00:00,2025-07-15 04:00:00+00:00,117209.2,117481.8,0.0023257559986760157,0.030515119973520313,1
530,535,short,2025-07-15 04:00:00+00:00,2025-07-15 09:00:00+00:00,117481.8,116764.9,0.00613968752596028,0.10679375051920559,5
535,539,long,2025-07-15 09:00:00+00:00,2025-07-15 13:00:00+00:00,116764.9,118067.7,0.011157462559382214,0.20714925118764427,4
539,540,short,2025-07-15 13:00:00+00:00,2025-07-15 14:00:00+00:00,118067.7,115979.6,0.01800402829463099,0.34408056589261987,1
540,543,long,2025-07-15 14:00:00+00:00,2025-07-15 17:00:00+00:00,115979.6,117415.6,0.012381487778885258,0.23162975557770515,3
543,546,short,2025-07-15 17:00:00+00:00,2025-07-15 20:00:00+00:00,117415.6,116410.0,0.008638433124302125,0.1567686624860425,3
546,550,long,2025-07-15 20:00:00+00:00,2025-07-16 00:00:00+00:00,116410.0,118114.5,0.014642212868310356,0.2768442573662071,4
550,552,short,2025-07-16 00:00:00+00:00,2025-07-16 02:00:00+00:00,118114.5,117335.1,0.006642513621243795,0.11685027242487589,2
552,559,long,2025-07-16 02:00:00+00:00,2025-07-16 09:00:00+00:00,117335.1,119188.9,0.015799193932591216,0.2999838786518243,7
559,562,short,2025-07-16 09:00:00+00:00,2025-07-16 12:00:00+00:00,119188.9,118579.3,0.005140863540263663,0.08681727080527324,3
562,566,long,2025-07-16 12:00:00+00:00,2025-07-16 16:00:00+00:00,118579.3,119250.0,0.005656130538803872,0.09712261077607742,4
567,568,long,2025-07-16 17:00:00+00:00,2025-07-16 18:00:00+00:00,119039.4,119471.0,0.003625690317659691,0.05651380635319382,1
568,569,short,2025-07-16 18:00:00+00:00,2025-07-16 19:00:00+00:00,119471.0,119186.7,0.0023853332628556156,0.03170666525711231,1
569,570,long,2025-07-16 19:00:00+00:00,2025-07-16 20:00:00+00:00,119186.7,119886.2,0.005868943430768603,0.10137886861537204,1
570,573,short,2025-07-16 20:00:00+00:00,2025-07-16 23:00:00+00:00,119886.2,118590.7,0.010924128114599307,0.20248256229198613,3
574,577,short,2025-07-17 00:00:00+00:00,2025-07-17 03:00:00+00:00,118861.2,118090.9,0.006522941225784562,0.11445882451569123,3
577,579,long,2025-07-17 03:00:00+00:00,2025-07-17 05:00:00+00:00,118090.9,118550.0,0.003887683132231201,0.06175366264462402,2
581,583,long,2025-07-17 07:00:00+00:00,2025-07-17 09:00:00+00:00,118293.9,118758.6,0.003928351335106939,0.06256702670213878,2
583,586,short,2025-07-17 09:00:00+00:00,2025-07-17 12:00:00+00:00,118758.6,117853.3,0.007681583799520331,0.1376316759904066,3
586,589,long,2025-07-17 12:00:00+00:00,2025-07-17 15:00:00+00:00,117853.3,118875.0,0.00866925236713767,0.15738504734275338,3
589,590,short,2025-07-17 15:00:00+00:00,2025-07-17 16:00:00+00:00,118875.0,118550.3,0.0027389217910034347,0.038778435820068693,1
590,592,long,2025-07-17 16:00:00+00:00,2025-07-17 18:00:00+00:00,118550.3,119582.5,0.008706852703029844,0.15813705406059686,2
592,593,short,2025-07-17 18:00:00+00:00,2025-07-17 19:00:00+00:00,119582.5,118948.8,0.005327502253070104,0.09055004506140207,1
593,595,long,2025-07-17 19:00:00+00:00,2025-07-17 21:00:00+00:00,118948.8,120254.8,0.010979513874877167,0.20359027749754333,2
595,597,short,2025-07-17 21:00:00+00:00,2025-07-17 23:00:00+00:00,120254.8,119176.6,0.009047078033775025,0.16494156067550048,2
597,599,long,2025-07-17 23:00:00+00:00,2025-07-18 01:00:00+00:00,119176.6,120346.1,0.009813168021238994,0.18026336042477986,2
600,603,long,2025-07-18 02:00:00+00:00,2025-07-18 05:00:00+00:00,120075.2,120588.3,0.004273155489226799,0.06946310978453597,3
603,606,short,2025-07-18 05:00:00+00:00,2025-07-18 08:00:00+00:00,120588.3,118637.3,0.016445080931545064,0.3129016186309013,3
606,610,long,2025-07-18 08:00:00+00:00,2025-07-18 12:00:00+00:00,118637.3,119428.5,0.006669066136872681,0.11738132273745361,4
610,616,short,2025-07-18 12:00:00+00:00,2025-07-18 18:00:00+00:00,119428.5,117297.9,0.018164008051295033,0.3472801610259007,6
616,621,long,2025-07-18 18:00:00+00:00,2025-07-18 23:00:00+00:00,117297.9,117896.4,0.00510239313747296,0.08604786274945919,5
622,625,long,2025-07-19 00:00:00+00:00,2025-07-19 03:00:00+00:00,117713.0,118295.2,0.004945927807463946,0.0829185561492789,3
630,632,long,2025-07-19 08:00:00+00:00,2025-07-19 10:00:00+00:00,118057.2,118410.5,0.0029926171381331468,0.043852342762662935,2
632,636,short,2025-07-19 10:00:00+00:00,2025-07-19 14:00:00+00:00,118410.5,117657.4,0.006400787370790084,0.11201574741580167,4
636,637,long,2025-07-19 14:00:00+00:00,2025-07-19 15:00:00+00:00,117657.4,118025.6,0.0031294249235493954,0.04658849847098791,1
637,643,short,2025-07-19 15:00:00+00:00,2025-07-19 21:00:00+00:00,118025.6,117666.1,0.003055255506896115,0.0451051101379223,6
643,648,long,2025-07-19 21:00:00+00:00,2025-07-20 02:00:00+00:00,117666.1,117957.8,0.0024790487659571703,0.033580975319143405,5
652,654,long,2025-07-20 06:00:00+00:00,2025-07-20 08:00:00+00:00,117797.2,118136.5,0.0028803740666161204,0.04160748133232241,2
657,661,long,2025-07-20 11:00:00+00:00,2025-07-20 15:00:00+00:00,117869.2,118669.3,0.006788032836398283,0.11976065672796565,4
661,663,short,2025-07-20 15:00:00+00:00,2025-07-20 17:00:00+00:00,118669.3,118003.4,0.005643057742404034,0.09686115484808067,2
663,664,long,2025-07-20 17:00:00+00:00,2025-07-20 18:00:00+00:00,118003.4,118329.1,0.0027600899635096265,0.03920179927019253,1
664,669,short,2025-07-20 18:00:00+00:00,2025-07-20 23:00:00+00:00,118329.1,117216.0,0.009496143871143836,0.1739228774228767,5
669,677,long,2025-07-20 23:00:00+00:00,2025-07-21 07:00:00+00:00,117216.0,119352.2,0.018224474474474395,0.34848948948948794,8
677,681,short,2025-07-21 07:00:00+00:00,2025-07-21 11:00:00+00:00,119352.2,118045.0,0.011073743064085706,0.2054748612817141,4
681,683,long,2025-07-21 11:00:00+00:00,2025-07-21 13:00:00+00:00,118045.0,118805.9,0.006445846922783716,0.1129169384556743,2
683,689,short,2025-07-21 13:00:00+00:00,2025-07-21 19:00:00+00:00,118805.9,116724.7,0.017829987997398877,0.3405997599479776,6
689,693,long,2025-07-21 19:00:00+00:00,2025-07-21 23:00:00+00:00,116724.7,117330.2,0.0051874196292645,0.08774839258528999,4
694,695,long,2025-07-22 00:00:00+00:00,2025-07-22 01:00:00+00:00,117073.1,117700.0,0.005354774068509371,0.09109548137018741,1
695,696,short,2025-07-22 01:00:00+00:00,2025-07-22 02:00:00+00:00,117700.0,116980.0,0.006154898273209142,0.10709796546418282,1
697,698,short,2025-07-22 03:00:00+00:00,2025-07-22 04:00:00+00:00,117177.0,116500.0,0.0058111587982832,0.10022317596566399,1
